Sl,Station_Names,Year,Month,Max_Temp,Min_Temp,Rainfall,Relative_Humidity,Wind_Speed,Cloud_Coverage,Bright_Sunshine,Station_Number,X_COR,Y_COR,LATITUDE,LONGITUDE,ALT,Period,Flood?
12462,Maijdee Court,1978,7,30.6,25.4,712.0,87.0,1.8,6.3,3.575862069,41953,610851.8,524433.6,22.83,91.08,6,1978.07,1
12463,Maijdee Court,1978,8,30.7,25.4,607.0,87.0,1.7,6.1,4.64137931,41953,610851.8,524433.6,22.83,91.08,6,1978.08,1
12473,Maijdee Court,1979,6,36.0,26.1,540.0,84.0,1.7,6.2,3.872413793,41953,610851.8,524433.6,22.83,91.08,6,1979.06,1
12474,Maijdee Court,1979,7,36.0,25.9,639.0,83.0,2.8,6.9,3.575862069,41953,610851.8,524433.6,22.83,91.08,6,1979.07,1
12475,Maijdee Court,1979,8,35.8,25.9,525.0,83.0,2.6,6.5,4.64137931,41953,610851.8,524433.6,22.83,91.08,6,1979.08,1
12484,Maijdee Court,1980,5,35.0,24.1,554.0,81.0,2.1,4.8,6.513793103,41953,610851.8,524433.6,22.83,91.08,6,1980.05,1
12486,Maijdee Court,1980,7,31.9,25.2,784.0,88.0,2.1,6.2,3.575862069,41953,610851.8,524433.6,22.83,91.08,6,1980.07,1
12487,Maijdee Court,1980,8,33.3,25.0,376.0,87.0,0.9,5.6,4.64137931,41953,610851.8,524433.6,22.83,91.08,6,1980.08,1
12496,Maijdee Court,1981,5,35.0,24.6,488.0,82.0,1.2,4.5,6.513793103,41953,610851.8,524433.6,22.83,91.08,6,1981.05,1
12497,Maijdee Court,1981,6,32.0,25.4,529.0,86.0,1.8,1.0,3.872413793,41953,610851.8,524433.6,22.83,91.08,6,1981.06,1
12498,Maijdee Court,1981,7,31.1,25.6,1043.0,89.0,1.5,6.4,3.575862069,41953,610851.8,524433.6,22.83,91.08,6,1981.07,1
12499,Maijdee Court,1981,8,32.2,25.5,717.0,85.0,1.5,5.4,4.64137931,41953,610851.8,524433.6,22.83,91.08,6,1981.08,1
12509,Maijdee Court,1982,6,35.0,24.4,797.0,86.0,1.2,6.2,3.872413793,41953,610851.8,524433.6,22.83,91.08,6,1982.06,1
12510,Maijdee Court,1982,7,33.3,25.2,852.0,85.0,1.5,6.5,3.575862069,41953,610851.8,524433.6,22.83,91.08,6,1982.07,1
12511,Maijdee Court,1982,8,32.2,24.2,1033.0,87.0,2.8,6.2,4.64137931,41953,610851.8,524433.6,22.83,91.08,6,1982.08,1
12512,Maijdee Court,1982,9,32.0,25.4,435.0,82.0,1.6,5.0,4.951724138,41953,610851.8,524433.6,22.83,91.08,6,1982.09,1
12520,Maijdee Court,1983,5,35.6,24.2,444.0,80.0,0.8,4.2,6.513793103,41953,610851.8,524433.6,22.83,91.08,6,1983.05,1
12521,Maijdee Court,1983,6,35.0,26.1,407.0,82.0,1.8,5.2,3.872413793,41953,610851.8,524433.6,22.83,91.08,6,1983.06,1
12522,Maijdee Court,1983,7,34.5,25.7,1512.0,84.0,1.4,6.0,3.575862069,41953,610851.8,524433.6,22.83,91.08,6,1983.07,1
12523,Maijdee Court,1983,8,33.7,25.6,1302.0,83.0,1.9,5.5,4.64137931,41953,610851.8,524433.6,22.83,91.08,6,1983.08,1
12532,Maijdee Court,1984,5,34.0,24.0,657.0,81.0,2.2,5.1,6.513793103,41953,610851.8,524433.6,22.83,91.08,6,1984.05,1
12533,Maijdee Court,1984,6,35.0,25.1,957.0,87.0,2.1,6.2,3.872413793,41953,610851.8,524433.6,22.83,91.08,6,1984.06,1
12534,Maijdee Court,1984,7,33.8,24.9,1390.0,87.0,1.9,5.9,3.575862069,41953,610851.8,524433.6,22.83,91.08,6,1984.07,1
12535,Maijdee Court,1984,8,35.5,24.9,1223.0,89.0,1.7,5.9,4.64137931,41953,610851.8,524433.6,22.83,91.08,6,1984.08,1
12536,Maijdee Court,1984,9,34.0,24.5,440.0,85.0,0.7,4.5,4.951724138,41953,610851.8,524433.6,22.83,91.08,6,1984.09,1
12545,Maijdee Court,1985,6,33.8,25.4,525.0,87.0,1.5,6.0,3.8,41953,610851.8,524433.6,22.83,91.08,6,1985.06,1
12546,Maijdee Court,1985,7,33.5,24.3,548.0,89.0,1.9,6.1,3.4,41953,610851.8,524433.6,22.83,91.08,6,1985.07,1
12547,Maijdee Court,1985,8,33.4,25.3,780.0,86.0,2.0,5.7,4.6,41953,610851.8,524433.6,22.83,91.08,6,1985.08,1
12557,Maijdee Court,1986,6,35.5,25.6,615.0,86.0,1.8,5.5,4.9,41953,610851.8,524433.6,22.83,91.08,6,1986.06,1
12558,Maijdee Court,1986,7,33.5,25.3,635.0,89.0,1.9,6.0,3.4,41953,610851.8,524433.6,22.83,91.08,6,1986.07,1
12560,Maijdee Court,1986,9,34.4,25.1,508.0,87.0,1.2,5.6,5.0,41953,610851.8,524433.6,22.83,91.08,6,1986.09,1
12570,Maijdee Court,1987,7,32.5,25.4,1297.0,91.0,2.0,7.0,2.3,41953,610851.8,524433.6,22.83,91.08,6,1987.07,1
12571,Maijdee Court,1987,8,33.5,25.4,816.0,88.0,1.6,6.2,3.9,41953,610851.8,524433.6,22.83,91.08,6,1987.08,1
12572,Maijdee Court,1987,9,33.5,25.4,585.0,89.0,1.7,5.8,4.5,41953,610851.8,524433.6,22.83,91.08,6,1987.09,1
12580,Maijdee Court,1988,5,34.5,24.8,402.0,83.0,1.9,4.8,6.4,41953,610851.8,524433.6,22.83,91.08,6,1988.05,1
12581,Maijdee Court,1988,6,35.0,25.7,564.0,87.0,1.8,5.6,3.8,41953,610851.8,524433.6,22.83,91.08,6,1988.06,1
12582,Maijdee Court,1988,7,34.2,25.5,519.0,87.0,1.6,6.0,3.4,41953,610851.8,524433.6,22.83,91.08,6,1988.07,1
12583,Maijdee Court,1988,8,32.4,25.7,622.0,89.0,1.4,6.6,4.6,41953,610851.8,524433.6,22.83,91.08,6,1988.08,1
12584,Maijdee Court,1988,9,35.5,25.4,475.0,84.0,0.7,5.2,5.8,41953,610851.8,524433.6,22.83,91.08,6,1988.09,1
12594,Maijdee Court,1989,7,34.0,25.8,703.0,86.0,1.2,5.9,4.4,41953,610851.8,524433.6,22.83,91.08,6,1989.07,1
12596,Maijdee Court,1989,9,33.0,25.9,547.0,87.0,0.8,5.5,4.2,41953,610851.8,524433.6,22.83,91.08,6,1989.09,1
12597,Maijdee Court,1989,10,33.2,24.6,433.0,88.0,0.5,4.8,4.5,41953,610851.8,524433.6,22.83,91.08,6,1989.1,1
12604,Maijdee Court,1990,5,35.0,25.6,429.0,81.0,0.6,4.5,6.4,41953,610851.8,524433.6,22.83,91.08,6,1990.05,1
12605,Maijdee Court,1990,6,34.0,25.9,631.0,86.0,1.8,5.9,3.0,41953,610851.8,524433.6,22.83,91.08,6,1990.06,1
12606,Maijdee Court,1990,7,31.5,25.7,752.0,89.0,1.2,6.4,2.5,41953,610851.8,524433.6,22.83,91.08,6,1990.07,1
12607,Maijdee Court,1990,8,34.0,26.1,521.0,85.0,0.9,5.1,6.2,41953,610851.8,524433.6,22.83,91.08,6,1990.08,1
12617,Maijdee Court,1991,6,32.5,25.5,805.0,88.0,1.3,6.0,1.7,41953,610851.8,524433.6,22.83,91.08,6,1991.06,1
12618,Maijdee Court,1991,7,33.6,26.2,626.0,87.0,1.4,5.9,2.8,41953,610851.8,524433.6,22.83,91.08,6,1991.07,1
12619,Maijdee Court,1991,8,35.6,26.1,508.0,87.0,1.5,5.9,4.7,41953,610851.8,524433.6,22.83,91.08,6,1991.08,1
12620,Maijdee Court,1991,9,33.0,26.0,441.0,88.0,0.6,5.0,3.4,41953,610851.8,524433.6,22.83,91.08,6,1991.09,1
12621,Maijdee Court,1991,10,34.1,25.0,428.0,85.0,0.6,3.6,5.3,41953,610851.8,524433.6,22.83,91.08,6,1991.1,1
12630,Maijdee Court,1992,7,33.4,25.8,515.0,87.0,1.5,5.9,2.2,41953,610851.8,524433.6,22.83,91.08,6,1992.07,1
12631,Maijdee Court,1992,8,34.0,25.8,457.0,85.0,1.0,5.5,4.7,41953,610851.8,524433.6,22.83,91.08,6,1992.08,1
12640,Maijdee Court,1993,5,34.0,24.3,481.0,83.0,1.5,5.1,5.2,41953,610851.8,524433.6,22.83,91.08,6,1993.05,1
12641,Maijdee Court,1993,6,33.0,25.9,557.0,87.0,2.2,6.1,2.7,41953,610851.8,524433.6,22.83,91.08,6,1993.06,1
12642,Maijdee Court,1993,7,32.4,25.7,502.0,87.0,2.1,6.5,3.1,41953,610851.8,524433.6,22.83,91.08,6,1993.07,1
12643,Maijdee Court,1993,8,32.1,26.0,732.0,88.0,1.7,6.2,3.7,41953,610851.8,524433.6,22.83,91.08,6,1993.08,1
12651,Maijdee Court,1994,4,36.4,23.7,430.0,74.0,1.4,3.1,7.5,41953,610851.8,524433.6,22.83,91.08,6,1994.04,1
12653,Maijdee Court,1994,6,34.0,26.3,980.0,86.0,3.0,6.1,3.3,41953,610851.8,524433.6,22.83,91.08,6,1994.06,1
12654,Maijdee Court,1994,7,32.5,26.1,397.0,85.0,2.7,6.3,4.7,41953,610851.8,524433.6,22.83,91.08,6,1994.07,1
12655,Maijdee Court,1994,8,32.8,26.0,636.0,87.0,2.0,6.2,4.6,41953,610851.8,524433.6,22.83,91.08,6,1994.08,1
12665,Maijdee Court,1995,6,35.2,26.2,467.0,86.0,2.1,5.9,3.4,41953,610851.8,524433.6,22.83,91.08,6,1995.06,1
12666,Maijdee Court,1995,7,32.0,26.0,737.0,87.0,2.0,6.5,3.6,41953,610851.8,524433.6,22.83,91.08,6,1995.07,1
12667,Maijdee Court,1995,8,33.9,26.1,653.0,86.0,1.5,6.2,4.7,41953,610851.8,524433.6,22.83,91.08,6,1995.08,1
12668,Maijdee Court,1995,9,34.1,26.3,495.0,86.0,1.3,5.9,4.3,41953,610851.8,524433.6,22.83,91.08,6,1995.09,1
12677,Maijdee Court,1996,6,35.0,25.6,590.0,86.0,1.9,5.5,5.6,41953,610851.8,524433.6,22.83,91.08,6,1996.06,1
12678,Maijdee Court,1996,7,33.5,26.0,590.0,89.0,1.7,6.1,3.4,41953,610851.8,524433.6,22.83,91.08,6,1996.07,1
12679,Maijdee Court,1996,8,33.1,25.7,566.0,91.0,1.3,6.3,3.0,41953,610851.8,524433.6,22.83,91.08,6,1996.08,1
12681,Maijdee Court,1996,10,34.5,24.3,369.0,83.0,0.8,2.5,8.1,41953,610851.8,524433.6,22.83,91.08,6,1996.1,1
12690,Maijdee Court,1997,7,33.6,25.9,1022.0,89.0,1.6,6.8,3.6,41953,610851.8,524433.6,22.83,91.08,6,1997.07,1
12691,Maijdee Court,1997,8,36.0,26.3,433.0,86.0,1.5,6.0,5.2,41953,610851.8,524433.6,22.83,91.08,6,1997.08,1
12692,Maijdee Court,1997,9,34.4,25.8,375.0,86.0,1.0,5.8,5.2,41953,610851.8,524433.6,22.83,91.08,6,1997.09,1
12702,Maijdee Court,1998,7,33.0,25.9,892.0,90.0,2.0,6.8,2.5,41953,610851.8,524433.6,22.83,91.08,6,1998.07,1
12703,Maijdee Court,1998,8,34.4,26.0,897.0,90.0,1.3,6.6,2.8,41953,610851.8,524433.6,22.83,91.08,6,1998.08,1
12704,Maijdee Court,1998,9,35.0,26.2,313.0,86.0,0.9,5.4,5.1,41953,610851.8,524433.6,22.83,91.08,6,1998.09,1
12712,Maijdee Court,1999,5,36.4,25.0,427.0,84.0,1.7,4.8,5.7,41953,610851.8,524433.6,22.83,91.08,6,1999.05,1
12713,Maijdee Court,1999,6,35.0,25.6,645.0,87.0,1.8,6.0,3.5,41953,610851.8,524433.6,22.83,91.08,6,1999.06,1
12714,Maijdee Court,1999,7,34.8,25.6,690.0,88.0,1.7,6.6,3.4,41953,610851.8,524433.6,22.83,91.08,6,1999.07,1
12715,Maijdee Court,1999,8,34.0,25.7,648.0,89.0,1.9,6.8,2.9,41953,610851.8,524433.6,22.83,91.08,6,1999.08,1
12716,Maijdee Court,1999,9,33.5,25.6,631.0,88.0,1.3,6.2,4.6,41953,610851.8,524433.6,22.83,91.08,6,1999.09,1
12724,Maijdee Court,2000,5,35.8,24.4,542.0,84.0,1.4,5.1,4.9,41953,610851.8,524433.6,22.83,91.08,6,2000.05,1
12725,Maijdee Court,2000,6,34.6,25.7,568.0,86.0,1.9,6.2,4.1,41953,610851.8,524433.6,22.83,91.08,6,2000.06,1
12726,Maijdee Court,2000,7,35.5,25.9,629.0,87.0,2.0,5.9,4.9,41953,610851.8,524433.6,22.83,91.08,6,2000.07,1
12736,Maijdee Court,2001,5,35.6,24.6,523.0,83.0,1.0,4.1,6.7,41953,610851.8,524433.6,22.83,91.08,6,2001.05,1
12737,Maijdee Court,2001,6,33.6,25.4,881.0,89.0,2.3,6.6,3.4,41953,610851.8,524433.6,22.83,91.08,6,2001.06,1
12738,Maijdee Court,2001,7,33.4,26.0,548.0,87.0,1.9,6.3,5.0,41953,610851.8,524433.6,22.83,91.08,6,2001.07,1
12739,Maijdee Court,2001,8,34.6,26.2,465.0,85.0,1.1,5.9,6.6,41953,610851.8,524433.6,22.83,91.08,6,2001.08,1
12740,Maijdee Court,2001,9,35.0,25.8,424.0,86.0,0.4,5.2,5.8,41953,610851.8,524433.6,22.83,91.08,6,2001.09,1
12748,Maijdee Court,2002,5,35.0,24.2,594.0,84.0,1.5,4.7,5.7,41953,610851.8,524433.6,22.83,91.08,6,2002.05,1
12749,Maijdee Court,2002,6,35.4,25.2,685.0,88.0,1.4,5.8,3.6,41953,610851.8,524433.6,22.83,91.08,6,2002.06,1
12750,Maijdee Court,2002,7,33.4,25.7,726.0,90.0,1.3,7.0,1.8,41953,610851.8,524433.6,22.83,91.08,6,2002.07,1
12751,Maijdee Court,2002,8,35.0,25.8,476.0,87.0,1.3,5.9,4.7,41953,610851.8,524433.6,22.83,91.08,6,2002.08,1
12761,Maijdee Court,2003,6,36.6,25.4,927.0,89.0,1.9,6.1,2.9,41953,610851.8,524433.6,22.83,91.08,6,2003.06,1
12762,Maijdee Court,2003,7,34.5,26.4,468.0,86.0,1.9,5.4,5.1,41953,610851.8,524433.6,22.83,91.08,6,2003.07,1
12763,Maijdee Court,2003,8,34.8,26.4,455.0,86.0,1.5,5.3,6.6,41953,610851.8,524433.6,22.83,91.08,6,2003.08,1
12765,Maijdee Court,2003,10,34.6,25.7,499.0,84.0,0.5,3.6,6.4,41953,610851.8,524433.6,22.83,91.08,6,2003.1,1
12773,Maijdee Court,2004,6,35.7,25.2,643.0,87.0,0.9,6.1,3.8,41953,610851.8,524433.6,22.83,91.08,6,2004.06,1
12774,Maijdee Court,2004,7,33.7,25.8,552.0,88.0,1.5,5.4,3.9,41953,610851.8,524433.6,22.83,91.08,6,2004.07,1
12775,Maijdee Court,2004,8,34.1,25.9,511.0,87.0,1.7,5.3,5.8,41953,610851.8,524433.6,22.83,91.08,6,2004.08,1
12776,Maijdee Court,2004,9,34.4,25.2,1008.0,89.0,1.0,5.2,3.7,41953,610851.8,524433.6,22.83,91.08,6,2004.09,1
12785,Maijdee Court,2005,6,37.6,26.9,463.0,85.0,1.5,6.0,4.8,41953,610851.8,524433.6,22.83,91.08,6,2005.06,1
12786,Maijdee Court,2005,7,33.8,26.1,724.0,88.0,2.0,6.4,4.4,41953,610851.8,524433.6,22.83,91.08,6,2005.07,1
12787,Maijdee Court,2005,8,35.0,25.8,626.0,91.0,1.3,5.9,3.0,41953,610851.8,524433.6,22.83,91.08,6,2005.08,1
12796,Maijdee Court,2006,5,37.0,25.0,507.0,82.0,1.2,4.3,6.6,41953,610851.8,524433.6,22.83,91.08,6,2006.05,1
12797,Maijdee Court,2006,6,36.5,26.5,435.0,86.0,1.4,6.0,3.9,41953,610851.8,524433.6,22.83,91.08,6,2006.06,1
12798,Maijdee Court,2006,7,34.5,26.2,479.0,88.0,1.7,6.4,3.7,41953,610851.8,524433.6,22.83,91.08,6,2006.07,1
12800,Maijdee Court,2006,9,35.5,25.6,633.0,87.0,1.2,4.8,5.2,41953,610851.8,524433.6,22.83,91.08,6,2006.09,1
12808,Maijdee Court,2007,5,38.0,25.4,376.0,81.0,1.4,3.6,6.6,41953,610851.8,524433.6,22.83,91.08,6,2007.05,1
12809,Maijdee Court,2007,6,37.0,25.1,483.0,86.0,1.9,5.6,4.1,41953,610851.8,524433.6,22.83,91.08,6,2007.06,1
12810,Maijdee Court,2007,7,35.0,25.3,762.0,90.0,1.5,6.9,2.9,41953,610851.8,524433.6,22.83,91.08,6,2007.07,1
12812,Maijdee Court,2007,9,35.0,25.5,759.0,87.0,0.8,6.3,3.5,41953,610851.8,524433.6,22.83,91.08,6,2007.09,1
12813,Maijdee Court,2007,10,35.5,23.5,451.0,84.0,0.7,3.7,5.7,41953,610851.8,524433.6,22.83,91.08,6,2007.1,1
12821,Maijdee Court,2008,6,35.0,25.4,516.0,88.0,1.5,6.1,3.9,41953,610851.8,524433.6,22.83,91.08,6,2008.06,1
12822,Maijdee Court,2008,7,34.2,25.3,980.0,90.0,1.1,6.8,3.4,41953,610851.8,524433.6,22.83,91.08,6,2008.07,1
12823,Maijdee Court,2008,8,34.4,25.4,504.0,87.0,1.2,5.9,4.2,41953,610851.8,524433.6,22.83,91.08,6,2008.08,1
12825,Maijdee Court,2008,10,34.4,24.2,426.0,85.0,0.4,3.1,6.5,41953,610851.8,524433.6,22.83,91.08,6,2008.1,1
12834,Maijdee Court,2009,7,35.2,26.2,864.0,88.0,4.8,6.6,4.7,41953,610851.8,524433.6,22.83,91.08,6,2009.07,1
12835,Maijdee Court,2009,8,35.0,26.3,471.0,87.0,2.6,6.5,4.2,41953,610851.8,524433.6,22.83,91.08,6,2009.08,1
12845,Maijdee Court,2010,6,35.5,26.2,933.0,89.0,4.5,7.0,2.5,41953,610851.8,524433.6,22.83,91.08,6,2010.06,1
12846,Maijdee Court,2010,7,35.2,26.7,409.0,87.0,3.6,6.6,4.1,41953,610851.8,524433.6,22.83,91.08,6,2010.07,1
12847,Maijdee Court,2010,8,35.0,26.4,500.0,86.0,2.8,6.7,5.7,41953,610851.8,524433.6,22.83,91.08,6,2010.08,1
12849,Maijdee Court,2010,10,36.4,25.8,521.0,84.0,2.5,3.9,6.8,41953,610851.8,524433.6,22.83,91.08,6,2010.1,1
12857,Maijdee Court,2011,6,36.0,26.1,794.0,88.0,4.3,6.8,3.3,41953,610851.8,524433.6,22.83,91.08,6,2011.06,1
12858,Maijdee Court,2011,7,35.0,26.5,791.0,88.0,3.5,6.5,4.1,41953,610851.8,524433.6,22.83,91.08,6,2011.07,1
12859,Maijdee Court,2011,8,35.4,26.1,691.0,89.0,3.6,6.6,3.8,41953,610851.8,524433.6,22.83,91.08,6,2011.08,1
12860,Maijdee Court,2011,9,36.0,26.1,392.0,87.0,3.5,6.1,4.4,41953,610851.8,524433.6,22.83,91.08,6,2011.09,1
12869,Maijdee Court,2012,6,36.0,26.7,483.0,86.0,2.9,6.2,3.7,41953,610851.8,524433.6,22.83,91.08,6,2012.06,1
12870,Maijdee Court,2012,7,34.8,26.4,431.0,88.0,2.2,7.0,2.7,41953,610851.8,524433.6,22.83,91.08,6,2012.07,1
12871,Maijdee Court,2012,8,34.5,26.3,442.0,86.0,2.0,6.5,4.2,41953,610851.8,524433.6,22.83,91.08,6,2012.08,1
12880,Maijdee Court,2013,5,35.0,24.7,671.0,86.0,5.6,7.0,2.7,41953,610851.8,524433.6,22.83,91.08,6,2013.05,1
12881,Maijdee Court,2013,6,36.6,26.9,658.0,82.0,3.9,6.1,5.6,41953,610851.8,524433.6,22.83,91.08,6,2013.06,1
12882,Maijdee Court,2013,7,35.0,26.5,482.0,86.0,5.3,6.7,4.3,41953,610851.8,524433.6,22.83,91.08,6,2013.07,1
12883,Maijdee Court,2013,8,34.0,26.2,583.0,87.0,4.4,7.0,3.3,41953,610851.8,524433.6,22.83,91.08,6,2013.08,1
12893,Mongla,1989,6,35.2,26.5,341.7391304,84.0,2.5,5.591304348,4.223076923,41958,452007.3,499110.5,22.43,89.66,4,1989.06,1
12894,Mongla,1989,7,35.0,26.3,381.2173913,86.0,2.3,5.934782609,3.992307692,41958,452007.3,499110.5,22.43,89.66,4,1989.07,1
12895,Mongla,1989,8,33.5,26.3,334.5652174,87.0,2.2,5.695652174,4.369230769,41958,452007.3,499110.5,22.43,89.66,4,1989.08,1
12905,Mongla,1990,6,35.3,26.8,341.7391304,87.0,1.8,5.591304348,4.223076923,41958,452007.3,499110.5,22.43,89.66,4,1990.06,1
12906,Mongla,1990,7,34.0,25.7,381.2173913,90.0,1.1,5.934782609,3.992307692,41958,452007.3,499110.5,22.43,89.66,4,1990.07,1
12907,Mongla,1990,8,34.2,26.2,334.5652174,88.0,1.4,5.695652174,4.369230769,41958,452007.3,499110.5,22.43,89.66,4,1990.08,1
12908,Mongla,1990,9,33.6,26.1,334.1304348,93.0,1.2,5.213043478,4.746153846,41958,452007.3,499110.5,22.43,89.66,4,1990.09,1
12917,Mongla,1991,6,35.5,26.1,419.0,89.0,1.6,6.4,4.223076923,41958,452007.3,499110.5,22.43,89.66,4,1991.06,1
12918,Mongla,1991,7,34.0,26.4,395.0,88.0,1.7,6.2,3.992307692,41958,452007.3,499110.5,22.43,89.66,4,1991.07,1
12920,Mongla,1991,9,35.0,25.7,323.0,91.0,0.8,5.8,4.746153846,41958,452007.3,499110.5,22.43,89.66,4,1991.09,1
12930,Mongla,1992,7,35.1,25.9,350.0,90.0,1.8,6.3,3.992307692,41958,452007.3,499110.5,22.43,89.66,4,1992.07,1
12941,Mongla,1993,6,35.0,26.1,424.0,88.0,3.0,6.0,4.223076923,41958,452007.3,499110.5,22.43,89.66,4,1993.06,1
12943,Mongla,1993,8,34.1,26.4,379.0,90.0,2.3,6.1,4.369230769,41958,452007.3,499110.5,22.43,89.66,4,1993.08,1
12953,Mongla,1994,6,36.3,26.7,344.0,88.0,2.2,5.8,4.223076923,41958,452007.3,499110.5,22.43,89.66,4,1994.06,1
12955,Mongla,1994,8,33.3,26.2,380.0,89.0,2.5,5.9,4.369230769,41958,452007.3,499110.5,22.43,89.66,4,1994.08,1
12965,Mongla,1995,6,35.3,27.1,304.0,89.0,2.2,5.6,4.223076923,41958,452007.3,499110.5,22.43,89.66,4,1995.06,1
12968,Mongla,1995,9,34.2,26.1,302.0,89.0,1.8,5.6,4.746153846,41958,452007.3,499110.5,22.43,89.66,4,1995.09,1
12977,Mongla,1996,6,35.0,25.8,453.0,86.0,2.1,5.2,4.223076923,41958,452007.3,499110.5,22.43,89.66,4,1996.06,1
12978,Mongla,1996,7,34.5,26.4,386.0,88.0,2.1,5.6,3.992307692,41958,452007.3,499110.5,22.43,89.66,4,1996.07,1
12979,Mongla,1996,8,33.2,25.9,357.0,90.0,2.0,5.8,4.369230769,41958,452007.3,499110.5,22.43,89.66,4,1996.08,1
12990,Mongla,1997,7,35.2,26.0,478.0,90.0,1.9,5.8,3.992307692,41958,452007.3,499110.5,22.43,89.66,4,1997.07,1
12991,Mongla,1997,8,36.0,26.4,355.0,88.0,2.3,5.3,4.369230769,41958,452007.3,499110.5,22.43,89.66,4,1997.08,1
12992,Mongla,1997,9,33.0,25.5,591.0,90.0,1.6,5.4,4.746153846,41958,452007.3,499110.5,22.43,89.66,4,1997.09,1
13003,Mongla,1998,8,34.6,26.5,443.0,89.0,1.9,5.9,4.369230769,41958,452007.3,499110.5,22.43,89.66,4,1998.08,1
13004,Mongla,1998,9,35.5,26.1,553.0,89.0,1.5,4.9,4.746153846,41958,452007.3,499110.5,22.43,89.66,4,1998.09,1
13014,Mongla,1999,7,35.4,26.0,435.0,89.0,1.8,6.0,3.992307692,41958,452007.3,499110.5,22.43,89.66,4,1999.07,1
13015,Mongla,1999,8,34.0,26.1,442.0,89.0,1.8,5.9,4.369230769,41958,452007.3,499110.5,22.43,89.66,4,1999.08,1
13016,Mongla,1999,9,33.5,25.8,479.0,90.0,1.7,5.6,4.746153846,41958,452007.3,499110.5,22.43,89.66,4,1999.09,1
13017,Mongla,1999,10,33.5,24.9,321.0,88.0,1.2,4.7,6.723076923,41958,452007.3,499110.5,22.43,89.66,4,1999.1,1
13026,Mongla,2000,7,35.5,26.1,356.0,88.0,1.8,5.6,3.992307692,41958,452007.3,499110.5,22.43,89.66,4,2000.07,1
13028,Mongla,2000,9,34.5,25.7,327.0,88.0,1.3,4.7,4.746153846,41958,452007.3,499110.5,22.43,89.66,4,2000.09,1
13037,Mongla,2001,6,35.2,26.0,539.0,92.0,2.1,5.7,2.5,41958,452007.3,499110.5,22.43,89.66,4,2001.06,1
13038,Mongla,2001,7,33.6,26.3,445.0,89.0,2.1,5.8,3.7,41958,452007.3,499110.5,22.43,89.66,4,2001.07,1
13049,Mongla,2002,6,37.6,26.0,983.0,88.0,1.7,5.9,4.5,41958,452007.3,499110.5,22.43,89.66,4,2002.06,1
13050,Mongla,2002,7,36.5,26.9,389.0,86.0,1.4,6.1,3.0,41958,452007.3,499110.5,22.43,89.66,4,2002.07,1
13051,Mongla,2002,8,34.3,26.1,441.0,89.0,1.5,5.2,3.9,41958,452007.3,499110.5,22.43,89.66,4,2002.08,1
13052,Mongla,2002,9,35.5,25.7,492.0,90.0,1.3,5.0,5.2,41958,452007.3,499110.5,22.43,89.66,4,2002.09,1
13061,Mongla,2003,6,36.8,26.4,351.0,86.0,2.1,5.8,3.2,41958,452007.3,499110.5,22.43,89.66,4,2003.06,1
13075,Mongla,2004,8,34.8,26.2,336.0,90.0,1.4,5.8,4.1,41958,452007.3,499110.5,22.43,89.66,4,2004.08,1
13076,Mongla,2004,9,35.6,26.0,506.0,90.0,1.4,5.8,4.2,41958,452007.3,499110.5,22.43,89.66,4,2004.09,1
13086,Mongla,2005,7,35.6,26.1,633.0,91.0,1.3,5.7,4.3,41958,452007.3,499110.5,22.43,89.66,4,2005.07,1
13088,Mongla,2005,9,35.0,26.1,391.0,90.0,0.8,4.8,5.0,41958,452007.3,499110.5,22.43,89.66,4,2005.09,1
13089,Mongla,2005,10,35.5,24.8,390.0,90.0,0.4,4.5,6.6,41958,452007.3,499110.5,22.43,89.66,4,2005.1,1
13098,Mongla,2006,7,34.0,26.1,462.0,92.0,1.0,5.7,3.6,41958,452007.3,499110.5,22.43,89.66,4,2006.07,1
13099,Mongla,2006,8,35.0,26.1,318.0,92.0,1.7,5.7,4.0,41958,452007.3,499110.5,22.43,89.66,4,2006.08,1
13100,Mongla,2006,9,35.0,25.9,390.0,89.0,0.9,4.6,5.1,41958,452007.3,499110.5,22.43,89.66,4,2006.09,1
13110,Mongla,2007,7,34.8,26.2,580.0,90.0,1.1,6.1,2.8,41958,452007.3,499110.5,22.43,89.66,4,2007.07,1
13112,Mongla,2007,9,34.4,26.1,355.0,90.0,1.4,5.9,3.5,41958,452007.3,499110.5,22.43,89.66,4,2007.09,1
13122,Mongla,2008,7,33.6,25.9,474.0,90.0,1.3,6.8,3.1,41958,452007.3,499110.5,22.43,89.66,4,2008.07,1
13124,Mongla,2008,9,35.4,26.0,299.0,87.0,1.1,5.7,5.3,41958,452007.3,499110.5,22.43,89.66,4,2008.09,1
13134,Mongla,2009,7,35.0,26.3,424.0,92.0,3.1,6.8,3.4,41958,452007.3,499110.5,22.43,89.66,4,2009.07,1
13135,Mongla,2009,8,34.5,26.3,478.0,91.0,2.9,6.0,3.5,41958,452007.3,499110.5,22.43,89.66,4,2009.08,1
13136,Mongla,2009,9,35.0,26.2,316.0,89.0,3.1,5.7,4.7,41958,452007.3,499110.5,22.43,89.66,4,2009.09,1
13149,Mongla,2010,10,36.5,24.9,324.0,85.0,1.8,4.1,6.2,41958,452007.3,499110.5,22.43,89.66,4,2010.1,1
